GEOGRAPHY,YEAR,VIOLATIONS,INCIDENTS,RATES
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total breaking and entering,67,324.02
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total breaking and entering,147,712.97
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total breaking and entering,123,598.83
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total breaking and entering,95,461.57
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total breaking and entering,144,700.87
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total breaking and entering,193,935.98
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total breaking and entering,174,843.55
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total breaking and entering,184,887
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total cannabis, trafficking, production or distribution",10,48.36
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total cannabis, trafficking, production or distribution",16,77.6
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total cannabis, trafficking, production or distribution",30,146.06
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total cannabis, trafficking, production or distribution",28,136.04
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total cannabis, trafficking, production or distribution",24,116.81
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total cannabis, trafficking, production or distribution",24,116.39
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total cannabis, trafficking, production or distribution",35,169.68
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total cannabis, trafficking, production or distribution",35,168.72
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total cocaine, trafficking, production or distribution",5,24.18
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total cocaine, trafficking, production or distribution",9,43.65
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total cocaine, trafficking, production or distribution",6,29.21
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total cocaine, trafficking, production or distribution",6,29.15
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total cocaine, trafficking, production or distribution",7,34.07
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total cocaine, trafficking, production or distribution",6,29.1
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total cocaine, trafficking, production or distribution",2,9.7
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total cocaine, trafficking, production or distribution",2,9.64
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total Drug violations,29,140.25
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total Drug violations,61,295.86
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total Drug violations,87,423.56
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total Drug violations,85,412.98
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total Drug violations,87,423.44
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total Drug violations,83,402.52
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total Drug violations,78,378.15
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total Drug violations,81,390.47
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total impaired driving,47,227.29
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total impaired driving,47,227.96
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total impaired driving,55,267.77
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total impaired driving,76,369.25
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total impaired driving,68,330.96
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total impaired driving,59,286.13
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total impaired driving,74,358.75
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total impaired driving,68,327.81
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",0,0
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",4,19.4
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",12,58.42
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",4,19.43
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",5,24.34
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",16,77.59
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",13,63.02
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",13,62.67
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",1,4.84
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",5,24.25
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",3,14.61
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",5,24.29
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",4,19.47
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",3,14.55
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",5,24.24
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",5,24.1
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total robbery,4,19.34
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total robbery,1,4.85
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total robbery,1,4.87
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total robbery,4,19.43
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total robbery,1,4.87
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total robbery,2,9.7
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total robbery,2,9.7
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total robbery,2,9.64
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total sexual violations against children,4,19.34
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total sexual violations against children,2,9.7
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total sexual violations against children,9,43.82
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total sexual violations against children,2,9.72
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total sexual violations against children,2,9.73
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total sexual violations against children,6,29.1
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total sexual violations against children,9,43.63
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total sexual violations against children,0,0
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total theft of motor vehicle,17,82.21
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total theft of motor vehicle,21,101.85
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total theft of motor vehicle,16,77.9
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total theft of motor vehicle,26,126.32
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total theft of motor vehicle,23,111.94
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total theft of motor vehicle,33,160.04
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total theft of motor vehicle,38,184.22
"Annapolis County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total theft of motor vehicle,33,159.08
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Assault, level 1",4,
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Assault, level 1",4,
"Annapolis Royal, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Assault, level 1",6,
"Annapolis Royal, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Assault, level 1",2,
"Annapolis Royal, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Assault, level 1",6,
"Annapolis Royal, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Assault, level 1",3,
"Annapolis Royal, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Assault, level 1",5,
"Annapolis Royal, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Assault, level 1",4,
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Assault, level 2, weapon or bodily harm",1,
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Assault, level 2, weapon or bodily harm",2,
"Annapolis Royal, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Assault, level 2, weapon or bodily harm",2,
"Annapolis Royal, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Assault, level 2, weapon or bodily harm",2,
"Annapolis Royal, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Assault, level 2, weapon or bodily harm",0,
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Attempted murder,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Attempted murder,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Attempted murder,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Attempted murder,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Attempted murder,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Attempted murder,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Attempted murder,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Attempted murder,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Homicide,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Homicide,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Homicide,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Homicide,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Homicide,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Homicide,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Homicide,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Homicide,0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Possession, cannabis",1,
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Possession, cannabis",2,
"Annapolis Royal, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Possession, cannabis",2,
"Annapolis Royal, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Possession, cannabis",3,
"Annapolis Royal, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Possession, cannabis",3,
"Annapolis Royal, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Possession, cannabis",1,
"Annapolis Royal, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Possession, cannabis",1,
"Annapolis Royal, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Possession, cannabis",1,
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Possession, cocaine",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Possession, cocaine",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Possession, cocaine",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Possession, cocaine",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Possession, cocaine",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Possession, cocaine",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Possession, cocaine",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Possession, cocaine",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Sexual assault, level 1",0,
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Sexual assault, level 1",2,
"Annapolis Royal, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Sexual assault, level 1",1,
"Annapolis Royal, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Sexual assault, level 1",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Sexual assault, level 1",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Sexual assault, level 1",2,
"Annapolis Royal, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Sexual assault, level 1",2,
"Annapolis Royal, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Sexual assault, level 1",1,
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Annapolis Royal, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
