GEOGRAPHY,YEAR,VIOLATIONS,INCIDENTS,RATES
"Westville, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,34,921.91
"Westville, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,26,700.62
"Westville, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,36,958.72
"Westville, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,29,760.36
"Westville, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,48,1246.43
"Westville, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,44,1132.85
"Westville, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,68,1768.07
"Westville, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total property crime violations,101,2758.81
"Westville, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total property crime violations,86,2331.89
"Westville, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total property crime violations,66,1778.5
"Westville, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total property crime violations,88,2343.54
"Westville, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total property crime violations,72,1887.78
"Westville, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total property crime violations,136,3531.55
"Westville, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total property crime violations,118,3038.11
"Westville, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total property crime violations,141,3666.15
"Westville, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,30,819.45
"Westville, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,42,1138.83
"Westville, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,49,1320.4
"Westville, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,48,1278.3
"Westville, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,47,1232.3
"Westville, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,65,1687.87
"Westville, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,61,1570.55
"Westville, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,56,1456.06
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",273,7048.8
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",260,6713.14
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",328,8495.21
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",343,8879.11
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",359,9302.93
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",506,13091.85
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",440,11425.6
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",491,12783.13
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,60,1549.19
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,77,1988.12
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,82,2123.8
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,52,1346.1
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,74,1917.6
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,83,2147.48
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,82,2129.32
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,96,2499.35
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total property crime violations,138,3563.13
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total property crime violations,117,3020.91
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total property crime violations,152,3936.8
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total property crime violations,206,5332.64
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total property crime violations,199,5156.78
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total property crime violations,309,7994.83
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total property crime violations,247,6413.92
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total property crime violations,271,7055.45
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,75,1936.48
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,66,1704.11
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,94,2434.6
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,85,2200.36
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,86,2228.56
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,114,2949.55
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,111,2882.37
"Windsor, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,124,3228.33
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",423,2719.91
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",421,2702.36
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",454,2917.55
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",496,3179.49
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",538,3436.6
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",858,4012.53
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",820,3844.35
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",775,3650.67
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total other Criminal Code violations,59,379.37
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total other Criminal Code violations,59,378.71
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total other Criminal Code violations,52,334.17
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total other Criminal Code violations,54,346.15
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total other Criminal Code violations,57,364.1
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total other Criminal Code violations,98,458.31
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total other Criminal Code violations,92,431.32
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total other Criminal Code violations,113,532.29
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total property crime violations,245,1575.36
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total property crime violations,268,1720.26
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total property crime violations,255,1638.71
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total property crime violations,315,2019.23
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total property crime violations,339,2165.44
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total property crime violations,549,2567.46
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total property crime violations,491,2301.92
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total property crime violations,427,2011.4
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,119,765.17
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,94,603.38
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,147,944.67
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,127,814.1
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,142,907.06
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,211,986.77
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,237,1111.11
"Windsor, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,235,1106.98
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",691,10528.72
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",838,12774.39
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",974,14845.3
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",849,12834.47
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",863,12849.91
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",892,13083.02
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1009,14644.41
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",967,13804.43
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,140,2133.17
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,208,3170.73
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,192,2926.38
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,180,2721.09
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,222,3305.54
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,181,2654.74
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,221,3207.55
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,179,2555.32
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total property crime violations,362,5515.77
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total property crime violations,355,5411.59
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total property crime violations,517,7879.9
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total property crime violations,467,7059.71
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total property crime violations,429,6387.73
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total property crime violations,413,6057.49
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total property crime violations,546,7924.53
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total property crime violations,537,7665.95
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,189,2879.78
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,275,4192.07
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,265,4039.02
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,202,3053.67
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,212,3156.64
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,298,4370.78
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,242,3512.34
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,251,3583.15
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",464,2579.35
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",543,3012.32
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",597,3306.75
"Yarmouth, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",492,2706.27
